Year,EndDate,day.of.year,Station,Net,Species,totcount,LG,Morts
2001,7/13/2001,194,231,231S,RDWF,1,NA,NA
2001,7/14/2001,195,230,230N,ARCS,1,1,NA
2001,7/14/2001,195,230,230N,ARCS,7,2,NA
2001,7/14/2001,195,230,230N,ARCS,10,3,NA
2001,7/14/2001,195,230,230N,ARFL,20,NA,NA
2001,7/14/2001,195,230,230N,BDWF,2,2,NA
2001,7/14/2001,195,230,230N,BDWF,1,3,NA
2001,7/14/2001,195,230,230N,DLVN,1,1,NA
2001,7/14/2001,195,230,230N,DLVN,1,2,NA
2001,7/14/2001,195,230,230N,FHSC,10,NA,NA
2001,7/14/2001,195,230,230N,HBWF,1,NA,NA
2001,7/14/2001,195,230,230N,LSCS,33,2,NA
2001,7/14/2001,195,230,230N,RBSM,23,NA,NA
2001,7/14/2001,195,230,230S,ARCS,2,2,NA
2001,7/14/2001,195,230,230S,ARFL,15,NA,NA
2001,7/14/2001,195,230,230S,BDWF,1,2,NA
2001,7/14/2001,195,230,230S,LSCS,5,2,NA
2001,7/14/2001,195,230,230S,RBSM,10,NA,NA
2001,7/14/2001,195,230,230S,SFCD,1,NA,NA
2001,7/14/2001,195,231,231N,ARCS,23,1,NA
2001,7/14/2001,195,231,231N,ARCS,3,2,NA
2001,7/14/2001,195,231,231N,ARFL,19,NA,NA
2001,7/14/2001,195,231,231N,BDWF,11,1,NA
2001,7/14/2001,195,231,231N,BDWF,2,2,NA
2001,7/14/2001,195,231,231N,DLVN,1,1,NA
2001,7/14/2001,195,231,231N,FHSC,6,NA,NA
2001,7/14/2001,195,231,231N,RBSM,4,NA,NA
2001,7/14/2001,195,231,231S,ARCS,21,1,NA
2001,7/14/2001,195,231,231S,ARFL,16,NA,NA
2001,7/14/2001,195,231,231S,BDWF,3,1,NA
2001,7/14/2001,195,231,231S,BDWF,1,2,NA
2001,7/14/2001,195,231,231S,FHSC,5,NA,NA
2001,7/14/2001,195,231,231S,RDWF,1,NA,NA
2001,7/15/2001,196,230,230N,ARCS,1,2,NA
2001,7/15/2001,196,230,230N,ARCS,1,3,NA
2001,7/15/2001,196,230,230N,ARFL,8,NA,NA
2001,7/15/2001,196,230,230N,BDWF,1,2,NA
2001,7/15/2001,196,230,230N,BDWF,2,3,NA
2001,7/15/2001,196,230,230N,DLVN,1,2,NA
2001,7/15/2001,196,230,230N,FHSC,7,NA,NA
2001,7/15/2001,196,230,230N,HBWF,5,NA,NA
2001,7/15/2001,196,230,230N,LSCS,20,2,NA
2001,7/15/2001,196,230,230N,RBSM,26,NA,NA
2001,7/15/2001,196,230,230S,ARCS,3,1,NA
2001,7/15/2001,196,230,230S,ARCS,5,2,NA
2001,7/15/2001,196,230,230S,ARFL,20,NA,NA
2001,7/15/2001,196,230,230S,FHSC,34,NA,NA
2001,7/15/2001,196,230,230S,HBWF,1,NA,NA
2001,7/15/2001,196,230,230S,LSCS,1,2,NA
2001,7/15/2001,196,230,230S,RBSM,17,NA,NA
2001,7/15/2001,196,231,231N,ARCS,24,1,NA
2001,7/15/2001,196,231,231N,ARCS,4,2,NA
2001,7/15/2001,196,231,231N,ARFL,18,NA,NA
2001,7/15/2001,196,231,231N,BDWF,4,1,NA
2001,7/15/2001,196,231,231N,BDWF,1,2,NA
2001,7/15/2001,196,231,231N,DLVN,1,1,NA
2001,7/15/2001,196,231,231N,FHSC,16,NA,NA
2001,7/15/2001,196,231,231N,RDWF,3,NA,NA
2001,7/15/2001,196,231,231S,ARCS,12,1,NA
2001,7/15/2001,196,231,231S,ARCS,3,2,NA
2001,7/15/2001,196,231,231S,ARFL,27,NA,NA
2001,7/15/2001,196,231,231S,BDWF,10,1,NA
2001,7/15/2001,196,231,231S,DLVN,2,1,NA
2001,7/15/2001,196,231,231S,FHSC,15,NA,NA
2001,7/16/2001,197,218,218E,ARCS,27,1,NA
2001,7/16/2001,197,218,218E,ARCS,57,2,NA
2001,7/16/2001,197,218,218E,ARCS,3,3,NA
2001,7/16/2001,197,218,218E,ARFL,59,NA,NA
2001,7/16/2001,197,218,218E,BDWF,9,2,NA
2001,7/16/2001,197,218,218E,BDWF,4,3,NA
2001,7/16/2001,197,218,218E,DLVN,95,1,NA
2001,7/16/2001,197,218,218E,DLVN,9,2,NA
2001,7/16/2001,197,218,218E,FHSC,64,NA,NA
2001,7/16/2001,197,218,218E,HBWF,1,NA,NA
2001,7/16/2001,197,218,218E,LSCS,2,1,NA
2001,7/16/2001,197,218,218E,LSCS,6,2,NA
2001,7/16/2001,197,218,218E,RBSM,75,NA,NA
2001,7/16/2001,197,218,218E,SFCD,58,NA,NA
2001,7/16/2001,197,218,218W,ARCS,33,1,NA
2001,7/16/2001,197,218,218W,ARCS,48,2,NA
2001,7/16/2001,197,218,218W,ARCS,11,3,NA
2001,7/16/2001,197,218,218W,ARFL,151,NA,NA
2001,7/16/2001,197,218,218W,BDWF,7,2,NA
2001,7/16/2001,197,218,218W,BDWF,4,3,NA
2001,7/16/2001,197,218,218W,DLVN,70,1,NA
2001,7/16/2001,197,218,218W,DLVN,6,2,NA
2001,7/16/2001,197,218,218W,FHSC,43,NA,NA
2001,7/16/2001,197,218,218W,HBWF,1,NA,NA
2001,7/16/2001,197,218,218W,LSCS,2,1,NA
2001,7/16/2001,197,218,218W,LSCS,22,2,NA
2001,7/16/2001,197,218,218W,RBSM,70,NA,NA
2001,7/16/2001,197,218,218W,RDWF,1,NA,NA
2001,7/16/2001,197,218,218W,SFCD,18,NA,NA
2001,7/16/2001,197,230,230N,ARCS,3,1,NA
2001,7/16/2001,197,230,230N,ARCS,2,2,NA
2001,7/16/2001,197,230,230N,ARFL,13,NA,NA
2001,7/16/2001,197,230,230N,DLVN,1,2,NA
2001,7/16/2001,197,230,230N,FHSC,7,NA,NA
2001,7/16/2001,197,230,230N,HBWF,2,NA,NA
2001,7/16/2001,197,230,230N,LSCS,2,2,NA
2001,7/16/2001,197,230,230N,RBSM,7,NA,NA
2001,7/16/2001,197,230,230S,ARCS,2,1,NA
2001,7/16/2001,197,230,230S,ARCS,3,2,NA
2001,7/16/2001,197,230,230S,ARFL,13,NA,NA
2001,7/16/2001,197,230,230S,DLVN,1,1,NA
2001,7/16/2001,197,230,230S,DLVN,1,2,NA
2001,7/16/2001,197,230,230S,FHSC,26,NA,NA
2001,7/16/2001,197,230,230S,LSCS,1,2,NA
2001,7/16/2001,197,230,230S,RBSM,6,NA,NA
2001,7/17/2001,198,218,218E,ARCS,49,1,NA
2001,7/17/2001,198,218,218E,ARCS,81,2,NA
2001,7/17/2001,198,218,218E,ARCS,5,3,NA
2001,7/17/2001,198,218,218E,ARFL,50,NA,NA
2001,7/17/2001,198,218,218E,BDWF,1,1,NA
2001,7/17/2001,198,218,218E,BDWF,5,2,NA
2001,7/17/2001,198,218,218E,BDWF,4,3,NA
2001,7/17/2001,198,218,218E,DLVN,40,1,NA
2001,7/17/2001,198,218,218E,DLVN,6,2,NA
2001,7/17/2001,198,218,218E,FHSC,121,NA,NA
2001,7/17/2001,198,218,218E,LSCS,13,2,NA
2001,7/17/2001,198,218,218E,RBSM,49,NA,NA
2001,7/17/2001,198,218,218E,SFCD,73,NA,NA
2001,7/17/2001,198,218,218W,ARCS,89,1,NA
2001,7/17/2001,198,218,218W,ARCS,145,2,NA
2001,7/17/2001,198,218,218W,ARCS,6,3,NA
2001,7/17/2001,198,218,218W,ARFL,163,NA,NA
2001,7/17/2001,198,218,218W,BDWF,14,2,NA
2001,7/17/2001,198,218,218W,BDWF,3,3,NA
2001,7/17/2001,198,218,218W,DLVN,29,1,NA
2001,7/17/2001,198,218,218W,DLVN,2,2,NA
2001,7/17/2001,198,218,218W,FHSC,178,NA,NA
2001,7/17/2001,198,218,218W,LSCS,23,2,NA
2001,7/17/2001,198,218,218W,RBSM,68,NA,NA
2001,7/17/2001,198,218,218W,SFCD,71,NA,NA
2001,7/17/2001,198,220,220E,ARCS,7,1,NA
2001,7/17/2001,198,220,220E,ARCS,47,2,NA
2001,7/17/2001,198,220,220E,ARCS,25,3,NA
2001,7/17/2001,198,220,220E,ARFL,28,NA,NA
2001,7/17/2001,198,220,220E,BDWF,1,2,NA
2001,7/17/2001,198,220,220E,BDWF,1,3,NA
2001,7/17/2001,198,220,220E,DLVN,8,1,NA
2001,7/17/2001,198,220,220E,DLVN,41,2,NA
2001,7/17/2001,198,220,220E,FHSC,22,NA,NA
2001,7/17/2001,198,220,220E,HBWF,13,NA,NA
2001,7/17/2001,198,220,220E,LSCS,29,2,NA
2001,7/17/2001,198,220,220E,RBSM,7,NA,NA
2001,7/17/2001,198,220,220E,SFCD,1,NA,NA
2001,7/17/2001,198,220,220W,ARCS,1,1,NA
2001,7/17/2001,198,220,220W,ARCS,20,2,NA
2001,7/17/2001,198,220,220W,ARCS,16,3,NA
2001,7/17/2001,198,220,220W,ARFL,51,NA,NA
2001,7/17/2001,198,220,220W,BDWF,1,3,NA
2001,7/17/2001,198,220,220W,DLVN,8,1,NA
2001,7/17/2001,198,220,220W,DLVN,5,2,NA
2001,7/17/2001,198,220,220W,FHSC,33,NA,NA
2001,7/17/2001,198,220,220W,HBWF,3,NA,NA
2001,7/17/2001,198,220,220W,LSCS,59,2,NA
2001,7/17/2001,198,220,220W,RBSM,1,NA,NA
2001,7/17/2001,198,220,220W,SFCD,3,NA,NA
2001,7/17/2001,198,230,230N,ARCS,2,1,NA
2001,7/17/2001,198,230,230N,ARCS,1,2,NA
2001,7/17/2001,198,230,230N,ARCS,4,3,NA
2001,7/17/2001,198,230,230N,ARFL,16,NA,NA
2001,7/17/2001,198,230,230N,DLVN,2,1,NA
2001,7/17/2001,198,230,230N,DLVN,3,2,NA
2001,7/17/2001,198,230,230N,FHSC,7,NA,NA
2001,7/17/2001,198,230,230N,HBWF,7,NA,NA
2001,7/17/2001,198,230,230N,LSCS,27,2,NA
2001,7/17/2001,198,230,230N,RBSM,5,NA,NA
2001,7/17/2001,198,230,230S,ARCS,6,3,NA
2001,7/17/2001,198,230,230S,ARFL,12,NA,NA
2001,7/17/2001,198,230,230S,BDWF,1,3,NA
2001,7/17/2001,198,230,230S,DLVN,6,1,NA
2001,7/17/2001,198,230,230S,DLVN,10,2,NA
2001,7/17/2001,198,230,230S,FHSC,12,NA,NA
2001,7/17/2001,198,230,230S,HBWF,3,NA,NA
2001,7/17/2001,198,230,230S,LSCS,37,2,NA
2001,7/17/2001,198,230,230S,RBSM,14,NA,NA
2001,7/17/2001,198,231,231N,ARCS,6,1,NA
2001,7/17/2001,198,231,231N,ARCS,5,2,NA
2001,7/17/2001,198,231,231N,ARFL,55,NA,NA
2001,7/17/2001,198,231,231N,BDWF,2,1,NA
2001,7/17/2001,198,231,231N,BDWF,2,2,NA
2001,7/17/2001,198,231,231N,BDWF,1,3,NA
2001,7/17/2001,198,231,231N,DLVN,9,1,NA
2001,7/17/2001,198,231,231N,FHSC,36,NA,NA
2001,7/17/2001,198,231,231N,HBWF,1,NA,NA
2001,7/17/2001,198,231,231N,LSCS,3,2,NA
2001,7/17/2001,198,231,231N,RBSM,5,NA,NA
2001,7/17/2001,198,231,231N,RDWF,2,NA,NA
2001,7/17/2001,198,231,231S,ARCS,1,1,NA
2001,7/17/2001,198,231,231S,ARFL,27,NA,NA
2001,7/17/2001,198,231,231S,BDWF,4,2,NA
2001,7/17/2001,198,231,231S,DLVN,6,1,NA
2001,7/17/2001,198,231,231S,FHSC,38,NA,NA
2001,7/17/2001,198,231,231S,LSCS,9,2,NA
2001,7/17/2001,198,231,231S,RDWF,4,NA,NA
2001,7/18/2001,199,230,230N,ARCS,3,2,NA
2001,7/18/2001,199,230,230N,ARCS,17,3,NA
2001,7/18/2001,199,230,230N,ARFL,46,NA,NA
2001,7/18/2001,199,230,230N,BDWF,1,2,NA
2001,7/18/2001,199,230,230N,BDWF,3,3,NA
2001,7/18/2001,199,230,230N,DLVN,9,1,NA
2001,7/18/2001,199,230,230N,DLVN,4,2,NA
2001,7/18/2001,199,230,230N,FHSC,27,NA,NA
2001,7/18/2001,199,230,230N,HBWF,3,NA,NA
2001,7/18/2001,199,230,230N,LSCS,82,2,NA
2001,7/18/2001,199,230,230N,RBSM,10,NA,NA
2001,7/18/2001,199,230,230N,SFCD,1,NA,NA
2001,7/18/2001,199,230,230S,ARCS,12,2,NA
2001,7/18/2001,199,230,230S,ARCS,66,3,NA
2001,7/18/2001,199,230,230S,ARFL,44,NA,NA
2001,7/18/2001,199,230,230S,BDWF,5,3,NA
2001,7/18/2001,199,230,230S,DLVN,5,1,NA
2001,7/18/2001,199,230,230S,DLVN,13,2,NA
2001,7/18/2001,199,230,230S,FHSC,16,NA,NA
2001,7/18/2001,199,230,230S,HBWF,14,NA,NA
2001,7/18/2001,199,230,230S,LSCS,152,2,NA
2001,7/18/2001,199,230,230S,RBSM,1,NA,NA
2001,7/18/2001,199,231,231N,ARCS,1,1,NA
2001,7/18/2001,199,231,231N,ARCS,1,2,NA
2001,7/18/2001,199,231,231N,ARCS,2,3,NA
2001,7/18/2001,199,231,231N,ARFL,66,NA,NA
2001,7/18/2001,199,231,231N,BDWF,2,3,NA
2001,7/18/2001,199,231,231N,DLVN,1,1,NA
2001,7/18/2001,199,231,231N,DLVN,1,2,NA
2001,7/18/2001,199,231,231N,FHSC,17,NA,NA
2001,7/18/2001,199,231,231N,HBWF,1,NA,NA
2001,7/18/2001,199,231,231S,ARFL,14,NA,NA
2001,7/18/2001,199,231,231S,BDWF,1,2,NA
2001,7/18/2001,199,231,231S,DLVN,3,1,NA
2001,7/18/2001,199,231,231S,DLVN,1,2,NA
2001,7/18/2001,199,231,231S,FHSC,44,NA,NA
2001,7/18/2001,199,231,231S,LSCS,3,2,NA
2001,7/19/2001,200,230,230N,ARCS,1,1,NA
2001,7/19/2001,200,230,230N,ARCS,2,2,NA
2001,7/19/2001,200,230,230N,ARCS,1,3,NA
2001,7/19/2001,200,230,230N,ARFL,63,NA,NA
2001,7/19/2001,200,230,230N,BDWF,5,1,NA
2001,7/19/2001,200,230,230N,BDWF,4,2,NA
2001,7/19/2001,200,230,230N,BDWF,2,3,NA
2001,7/19/2001,200,230,230N,DLVN,1,1,NA
2001,7/19/2001,200,230,230N,FHSC,86,NA,NA
2001,7/19/2001,200,230,230N,HBWF,1,NA,NA
2001,7/19/2001,200,230,230N,LSCS,27,2,NA
2001,7/19/2001,200,230,230N,RBSM,36,NA,NA
2001,7/19/2001,200,230,230N,RDWF,1,NA,NA
2001,7/19/2001,200,230,230S,ARCS,1,2,NA
2001,7/19/2001,200,230,230S,ARCS,7,3,NA
2001,7/19/2001,200,230,230S,ARFL,111,NA,NA
2001,7/19/2001,200,230,230S,BDWF,5,3,NA
2001,7/19/2001,200,230,230S,DLVN,1,1,NA
2001,7/19/2001,200,230,230S,DLVN,1,2,NA
2001,7/19/2001,200,230,230S,FHSC,47,NA,NA
2001,7/19/2001,200,230,230S,HBWF,4,NA,NA
2001,7/19/2001,200,230,230S,LSCS,197,2,NA
2001,7/19/2001,200,230,230S,RBSM,11,NA,NA
2001,7/19/2001,200,231,231N,ARCS,5,1,NA
2001,7/19/2001,200,231,231N,ARCS,5,2,NA
2001,7/19/2001,200,231,231N,ARCS,1,3,NA
2001,7/19/2001,200,231,231N,ARFL,21,NA,NA
2001,7/19/2001,200,231,231N,BDWF,3,1,NA
2001,7/19/2001,200,231,231N,BDWF,21,2,NA
2001,7/19/2001,200,231,231N,BDWF,42,3,NA
2001,7/19/2001,200,231,231N,DLVN,3,1,NA
2001,7/19/2001,200,231,231N,DLVN,1,2,NA
2001,7/19/2001,200,231,231N,FHSC,46,NA,NA
2001,7/19/2001,200,231,231N,HBWF,1,NA,NA
2001,7/19/2001,200,231,231N,LSCS,1,1,NA
2001,7/19/2001,200,231,231N,LSCS,7,2,NA
2001,7/19/2001,200,231,231N,RBSM,9,NA,NA
2001,7/19/2001,200,231,231S,ARCS,3,1,NA
2001,7/19/2001,200,231,231S,ARCS,1,2,NA
2001,7/19/2001,200,231,231S,ARFL,22,NA,NA
2001,7/19/2001,200,231,231S,BDWF,2,2,NA
2001,7/19/2001,200,231,231S,BDWF,8,3,NA
2001,7/19/2001,200,231,231S,DLVN,3,1,NA
2001,7/19/2001,200,231,231S,DLVN,1,2,NA
2001,7/19/2001,200,231,231S,FHSC,14,NA,NA
2001,7/19/2001,200,231,231S,HBWF,1,NA,NA
2001,7/19/2001,200,231,231S,LSCS,7,2,NA
2001,7/19/2001,200,231,231S,RBSM,5,NA,NA
2001,7/20/2001,201,218,218E,ARCS,7,1,NA
2001,7/20/2001,201,218,218E,ARCS,7,2,NA
2001,7/20/2001,201,218,218E,ARFL,234,NA,NA
2001,7/20/2001,201,218,218E,BDWF,4,2,NA
2001,7/20/2001,201,218,218E,BDWF,3,3,NA
2001,7/20/2001,201,218,218E,DLVN,5,1,NA
2001,7/20/2001,201,218,218E,DLVN,5,2,NA
2001,7/20/2001,201,218,218E,FHSC,94,NA,NA
2001,7/20/2001,201,218,218E,LSCS,10,2,NA
2001,7/20/2001,201,218,218E,RBSM,22,NA,NA
2001,7/20/2001,201,218,218E,SFCD,10,NA,NA
2001,7/20/2001,201,218,218W,ARCD,1,NA,NA
2001,7/20/2001,201,218,218W,ARCS,10,1,NA
2001,7/20/2001,201,218,218W,ARCS,15,2,NA
2001,7/20/2001,201,218,218W,ARFL,199,NA,NA
2001,7/20/2001,201,218,218W,BDWF,1,2,NA
2001,7/20/2001,201,218,218W,BDWF,7,3,NA
2001,7/20/2001,201,218,218W,DLVN,22,1,NA
2001,7/20/2001,201,218,218W,DLVN,5,2,NA
2001,7/20/2001,201,218,218W,FHSC,72,NA,NA
2001,7/20/2001,201,218,218W,HBWF,1,NA,NA
2001,7/20/2001,201,218,218W,LSCS,20,2,NA
2001,7/20/2001,201,218,218W,RBSM,26,NA,NA
2001,7/20/2001,201,218,218W,SFCD,13,NA,NA
2001,7/20/2001,201,230,230N,ARCS,13,2,NA
2001,7/20/2001,201,230,230N,ARCS,13,3,NA
2001,7/20/2001,201,230,230N,ARFL,30,NA,NA
2001,7/20/2001,201,230,230N,BDWF,1,3,NA
2001,7/20/2001,201,230,230N,FHSC,21,NA,NA
2001,7/20/2001,201,230,230N,HBWF,3,NA,NA
2001,7/20/2001,201,230,230N,LSCS,57,2,NA
2001,7/20/2001,201,230,230N,RBSM,1,NA,NA
2001,7/20/2001,201,230,230S,ARCS,4,2,NA
2001,7/20/2001,201,230,230S,ARCS,5,3,NA
2001,7/20/2001,201,230,230S,ARFL,12,NA,NA
2001,7/20/2001,201,230,230S,DLVN,2,1,NA
2001,7/20/2001,201,230,230S,DLVN,1,2,NA
2001,7/20/2001,201,230,230S,FHSC,46,NA,NA
2001,7/20/2001,201,230,230S,HBWF,4,NA,NA
2001,7/20/2001,201,230,230S,LSCS,52,2,NA
2001,7/20/2001,201,231,231N,ARCS,8,1,NA
2001,7/20/2001,201,231,231N,ARCS,11,2,NA
2001,7/20/2001,201,231,231N,ARCS,9,3,NA
2001,7/20/2001,201,231,231N,ARFL,18,NA,NA
2001,7/20/2001,201,231,231N,BDWF,1,1,NA
2001,7/20/2001,201,231,231N,BDWF,1,2,NA
2001,7/20/2001,201,231,231N,BDWF,2,3,NA
2001,7/20/2001,201,231,231N,DLVN,3,1,NA
2001,7/20/2001,201,231,231N,DLVN,1,2,NA
2001,7/20/2001,201,231,231N,FHSC,30,NA,NA
2001,7/20/2001,201,231,231N,HBWF,2,NA,NA
2001,7/20/2001,201,231,231N,LSCS,42,2,NA
2001,7/20/2001,201,231,231N,RBSM,11,NA,NA
2001,7/20/2001,201,231,231N,RDWF,7,NA,NA
2001,7/20/2001,201,231,231S,ARCS,3,1,NA
2001,7/20/2001,201,231,231S,ARCS,7,2,NA
2001,7/20/2001,201,231,231S,ARCS,3,3,NA
2001,7/20/2001,201,231,231S,ARFL,49,NA,NA
2001,7/20/2001,201,231,231S,BDWF,1,1,NA
2001,7/20/2001,201,231,231S,BDWF,2,2,NA
2001,7/20/2001,201,231,231S,DLVN,9,1,NA
2001,7/20/2001,201,231,231S,FHSC,27,NA,NA
2001,7/20/2001,201,231,231S,HBWF,1,NA,NA
2001,7/21/2001,202,218,218E,ARFL,34,NA,NA
2001,7/21/2001,202,218,218E,BDWF,1,2,NA
2001,7/21/2001,202,218,218E,BDWF,2,3,NA
2001,7/21/2001,202,218,218E,DLVN,2,1,NA
2001,7/21/2001,202,218,218E,DLVN,4,2,NA
2001,7/21/2001,202,218,218E,FHSC,56,NA,NA
2001,7/21/2001,202,218,218E,HBWF,5,NA,NA
2001,7/21/2001,202,218,218E,LSCS,32,2,NA
2001,7/21/2001,202,218,218E,SFCD,11,NA,NA
2001,7/21/2001,202,218,218W,ARCS,3,1,NA
2001,7/21/2001,202,218,218W,ARCS,7,2,NA
2001,7/21/2001,202,218,218W,ARCS,4,3,NA
2001,7/21/2001,202,218,218W,ARFL,155,NA,NA
2001,7/21/2001,202,218,218W,BDWF,2,2,NA
2001,7/21/2001,202,218,218W,BDWF,3,3,NA
2001,7/21/2001,202,218,218W,DLVN,5,1,NA
2001,7/21/2001,202,218,218W,DLVN,2,2,NA
2001,7/21/2001,202,218,218W,FHSC,94,NA,NA
2001,7/21/2001,202,218,218W,HBWF,15,NA,NA
2001,7/21/2001,202,218,218W,LSCS,42,2,NA
2001,7/21/2001,202,218,218W,RBSM,14,NA,NA
2001,7/21/2001,202,218,218W,SFCD,6,NA,NA
2001,7/21/2001,202,220,220E,ARCD,1,NA,NA
2001,7/21/2001,202,220,220E,ARCS,12,2,NA
2001,7/21/2001,202,220,220E,ARCS,5,3,NA
2001,7/21/2001,202,220,220E,ARFL,12,NA,NA
2001,7/21/2001,202,220,220E,BDWF,1,2,NA
2001,7/21/2001,202,220,220E,BDWF,3,3,NA
2001,7/21/2001,202,220,220E,DLVN,1,1,NA
2001,7/21/2001,202,220,220E,DLVN,7,2,NA
2001,7/21/2001,202,220,220E,FHSC,13,NA,NA
2001,7/21/2001,202,220,220E,HBWF,25,NA,NA
2001,7/21/2001,202,220,220E,LSCS,2,1,NA
2001,7/21/2001,202,220,220E,LSCS,36,2,NA
2001,7/21/2001,202,220,220E,SFCD,4,NA,NA
2001,7/21/2001,202,220,220W,ARCS,28,2,NA
2001,7/21/2001,202,220,220W,ARCS,7,3,NA
2001,7/21/2001,202,220,220W,ARFL,8,NA,NA
2001,7/21/2001,202,220,220W,BDWF,1,3,NA
2001,7/21/2001,202,220,220W,DLVN,10,2,NA
2001,7/21/2001,202,220,220W,FHSC,1,NA,NA
2001,7/21/2001,202,220,220W,HBWF,26,NA,NA
2001,7/21/2001,202,220,220W,LSCS,3,1,NA
2001,7/21/2001,202,220,220W,LSCS,26,2,NA
2001,7/21/2001,202,230,230N,ARCS,2,1,NA
2001,7/21/2001,202,230,230N,ARCS,2,2,NA
2001,7/21/2001,202,230,230N,ARFL,33,NA,NA
2001,7/21/2001,202,230,230N,BDWF,1,1,NA
2001,7/21/2001,202,230,230N,BDWF,1,2,NA
2001,7/21/2001,202,230,230N,BDWF,2,3,NA
2001,7/21/2001,202,230,230N,DLVN,1,2,NA
2001,7/21/2001,202,230,230N,FHSC,31,NA,NA
2001,7/21/2001,202,230,230N,HBWF,3,NA,NA
2001,7/21/2001,202,230,230N,LSCS,52,2,NA
2001,7/21/2001,202,230,230N,RBSM,8,NA,NA
2001,7/21/2001,202,230,230N,RDWF,1,NA,NA
2001,7/21/2001,202,230,230N,SFCD,2,NA,NA
2001,7/21/2001,202,230,230S,ARCS,16,2,NA
2001,7/21/2001,202,230,230S,ARCS,25,3,NA
2001,7/21/2001,202,230,230S,ARFL,67,NA,NA
2001,7/21/2001,202,230,230S,BDWF,5,3,NA
2001,7/21/2001,202,230,230S,DLVN,2,1,NA
2001,7/21/2001,202,230,230S,DLVN,6,2,NA
2001,7/21/2001,202,230,230S,FHSC,47,NA,NA
2001,7/21/2001,202,230,230S,HBWF,10,NA,NA
2001,7/21/2001,202,230,230S,LSCS,182,2,NA
2001,7/21/2001,202,230,230S,RBSM,12,NA,NA
2001,7/21/2001,202,231,231N,ARCS,5,2,NA
2001,7/21/2001,202,231,231N,ARCS,4,3,NA
2001,7/21/2001,202,231,231N,ARFL,22,NA,NA
2001,7/21/2001,202,231,231N,BDWF,3,2,NA
2001,7/21/2001,202,231,231N,BDWF,6,3,NA
2001,7/21/2001,202,231,231N,FHSC,7,NA,NA
2001,7/21/2001,202,231,231N,HBWF,3,NA,NA
2001,7/21/2001,202,231,231N,LSCS,6,2,NA
2001,7/21/2001,202,231,231N,RDWF,1,NA,NA
2001,7/21/2001,202,231,231S,ARCS,1,3,NA
2001,7/21/2001,202,231,231S,ARFL,61,NA,NA
2001,7/21/2001,202,231,231S,BDWF,2,2,NA
2001,7/21/2001,202,231,231S,BDWF,6,3,NA
2001,7/21/2001,202,231,231S,DLVN,4,1,NA
2001,7/21/2001,202,231,231S,FHSC,14,NA,NA
2001,7/21/2001,202,231,231S,LSCS,8,2,NA
2001,7/22/2001,203,218,218E,ARFL,3,NA,NA
2001,7/22/2001,203,218,218E,DLVN,1,1,NA
2001,7/22/2001,203,218,218E,DLVN,1,2,NA
2001,7/22/2001,203,218,218E,FHSC,10,NA,NA
2001,7/22/2001,203,218,218E,LSCS,7,2,NA
2001,7/22/2001,203,218,218W,ARCS,2,1,NA
2001,7/22/2001,203,218,218W,ARCS,1,2,NA
2001,7/22/2001,203,218,218W,ARFL,12,NA,NA
2001,7/22/2001,203,218,218W,BDWF,1,2,NA
2001,7/22/2001,203,218,218W,BDWF,2,3,NA
2001,7/22/2001,203,218,218W,DLVN,2,1,NA
2001,7/22/2001,203,218,218W,FHSC,14,NA,NA
2001,7/22/2001,203,218,218W,HBWF,10,NA,NA
2001,7/22/2001,203,218,218W,LSCS,17,2,NA
2001,7/22/2001,203,218,218W,RBSM,1,NA,NA
2001,7/22/2001,203,220,220E,ARCS,5,2,NA
2001,7/22/2001,203,220,220E,ARFL,35,NA,NA
2001,7/22/2001,203,220,220E,DLVN,1,1,NA
2001,7/22/2001,203,220,220E,DLVN,4,2,NA
2001,7/22/2001,203,220,220E,FHSC,20,NA,NA
2001,7/22/2001,203,220,220E,HBWF,25,NA,NA
2001,7/22/2001,203,220,220E,LSCS,1,1,NA
2001,7/22/2001,203,220,220E,LSCS,11,2,NA
2001,7/22/2001,203,220,220W,ARCS,19,2,NA
2001,7/22/2001,203,220,220W,ARCS,3,3,NA
2001,7/22/2001,203,220,220W,ARFL,12,NA,NA
2001,7/22/2001,203,220,220W,BDWF,3,3,NA
2001,7/22/2001,203,220,220W,DLVN,2,2,NA
2001,7/22/2001,203,220,220W,FHSC,5,NA,NA
2001,7/22/2001,203,220,220W,HBWF,38,NA,NA
2001,7/22/2001,203,220,220W,LSCS,110,2,NA
2001,7/22/2001,203,230,230N,ARCS,2,1,NA
2001,7/22/2001,203,230,230N,ARCS,8,2,NA
2001,7/22/2001,203,230,230N,ARCS,3,3,NA
2001,7/22/2001,203,230,230N,ARFL,63,NA,NA
2001,7/22/2001,203,230,230N,BDWF,6,1,NA
2001,7/22/2001,203,230,230N,FHSC,46,NA,NA
2001,7/22/2001,203,230,230N,LSCS,74,2,NA
2001,7/22/2001,203,230,230N,RBSM,34,NA,NA
2001,7/22/2001,203,230,230S,ARCS,35,2,NA
2001,7/22/2001,203,230,230S,ARCS,16,3,NA
2001,7/22/2001,203,230,230S,ARFL,66,NA,NA
2001,7/22/2001,203,230,230S,BDWF,1,2,NA
2001,7/22/2001,203,230,230S,BDWF,2,3,NA
2001,7/22/2001,203,230,230S,DLVN,1,1,NA
2001,7/22/2001,203,230,230S,DLVN,3,2,NA
2001,7/22/2001,203,230,230S,FHSC,30,NA,NA
